# Water withdrawals by subsector,,,,,
sector,subsector,var1,var2,var3,unit_conv
Fruits,Fruits_MagdalenaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_OrinocoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_AdrBlkSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_BalticSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_DanubeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_DnkGrmCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ElbeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_NarvaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_NemanR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_OderR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_PolandCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_WislaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_AdrBlkSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_BalticSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_DanubeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_DnkGrmCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_ElbeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_NarvaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_NemanR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_OderR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_PolandCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_WislaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_DouroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_EbroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_EmsWeserR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_EngWales,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_FranceCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_FranceCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Gironde,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_GuadalqR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_GuadianaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_IberiaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Ireland,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ItalyCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ItalyCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_LoireR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MeditIsl,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_PoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_RhineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_RhoneR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ScheldtR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Scotland,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_SeineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_SpainCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Sweden,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_TagusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_TiberR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_DouroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_EbroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_EmsWeserR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_EngWales,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_FranceCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_FranceCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Gironde,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_GuadalqR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_GuadianaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_IberiaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Ireland,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_ItalyCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_ItalyCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_LoireR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_MeditIsl,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_PoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_RhineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_RhoneR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_ScheldtR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Scotland,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_SeineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_SpainCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Sweden,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_TagusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_TiberR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_BlackSeaN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_DniesterR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_BlackSeaN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_DniesterR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_EJrdnSyr,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_TigrEuphR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_EJrdnSyr,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_TigrEuphR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ScndnvN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_ScndnvN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_BengalW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_BrahmaniR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_CauveryR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_GodavariR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_IndCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_IndCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_IndCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_IndCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_KrishnaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MahanadiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MahiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_NarmadaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_PennarR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_SabarmatiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_TaptiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_BengalW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_BrahmaniR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_CauveryR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_GodavariR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_IndCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_IndCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_IndCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_KrishnaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_MahanadiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_PennarR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_TaptiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Japan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Taiwan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Japan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Taiwan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_California,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MexBaja,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MexCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MexCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MexGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MexInt,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Papaloapan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_RioBalsas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_RioGrande,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_RioLerma,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_RioVerde,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Tehuantpc,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_UsaColoRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_California,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_MexBaja,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_MexCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_MexCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_MexGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_MexInt,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Papaloapan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_RioBalsas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_RioGrande,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_RioLerma,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_RioVerde,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Tehuantpc,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_UsaColoRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ArabianP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ArabianSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_DeadSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_FarahrudR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_HamuMashR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Helmand,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Iran,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_PersianGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_RedSeaE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_ArabianP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_DeadSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_FarahrudR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_HamuMashR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Helmand,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Iran,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_PersianGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_RedSeaE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_AfrCstSSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_AfrCstSSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_OrangeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_SAmerCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_SAmerCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ChileCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_LaPuna,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_PeruCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_ChileCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_LaPuna,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_PeruCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_Korea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_Korea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_BengalBay,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_BorneoCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ChaoPhrR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MalaysiaP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_SittaungR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ThaiGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_VietnamCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_BorneoCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_ChaoPhrR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_MalaysiaP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_ThaiGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_VietnamCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_ArkWhtRedR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_GreatBasin,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MissouriR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MissppRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_MissppRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_OhioR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_TennR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_TexasCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_UsaColoRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_UsaCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,FruitsTree_UsaCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_ArkWhtRedR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_GreatBasin,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_MissppRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_MissppRS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_OhioR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_TennR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_TexasCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_UsaColoRN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_UsaCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Fruits,Fruits_UsaCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
H2 central production,biomass,Water Withdrawal,"?? Does not exists ""other sector""?",,1
H2 central production,electricity,Water Withdrawal,,,1
H2 central production,gas,Water Withdrawal,,,1
H2 central production,nuclear,Water Withdrawal,,,1
H2 central production,solar,Water Withdrawal,,,1
H2 central production,wind,Water Withdrawal,,,1
H2 industrial,onsite production,Water Withdrawal,,,1
H2 wholesale dispensing,forecourt production,Water Withdrawal,,,1
Legumes,Legumes_AfrCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_LChad,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_NileR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_RiftValley,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_ShebJubR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_AfrCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_AfrIntN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_MeditE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_MeditS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_SinaiP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_AfrCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_LimpopoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_ZambeziR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_ArgColoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_ArgCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_ArgCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_ChileCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_MarChiq,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_NegroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_Pampas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_RioLaPlata,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_Salinas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_AmazonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_BrzCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_BrzCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_BrzCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_ParnaibaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_SaoFrancR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_TocantinsR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_Caribbean,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_CntAmer,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_YucatanP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_AmuDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_CaspianE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_LBalkash,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_SyrDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_BoHai,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_DanubeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_AdrBlkSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_DouroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_EbroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_FranceCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_FranceCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_Gironde,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_GuadalqR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_GuadianaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_IberiaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_LoireR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_MeditIsl,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_RhineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_RhoneR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_ScheldtR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_SeineR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_SpainCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_TagusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_BlackSeaN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_DaugavaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_DnieperR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_DniesterR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_NemanR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_WislaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_BlackSeaS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_CaspianSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_EJrdnSyr,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_TigrEuphR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_BengalBay,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_BengalW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_BrahmaniR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_CauveryR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_GangesR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_GodavariR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_IndCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_IndCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_IndCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_IndCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_IndusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_KrishnaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_MahanadiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_MahiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_NarmadaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_PennarR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_SabarmatiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_TaptiR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_BorneoCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_IdnE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_IrianJaya,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_JavaTimor,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_Kalimantan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_Sulawesi,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_Sumatra,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_Japan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_Taiwan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_California,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_GrijUsuR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_MexBaja,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_MexCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Legumes,Legumes_MexCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
